,index,product,date,region,sales
3546,24810,pink morsel,2020-07-11,east,1554.0
3547,24811,pink morsel,2020-07-11,west,1509.0
3548,24836,pink morsel,2020-07-12,north,1746.0
3549,24837,pink morsel,2020-07-12,south,1572.0
3550,24838,pink morsel,2020-07-12,east,1773.0
3551,24839,pink morsel,2020-07-12,west,1596.0
3552,24864,pink morsel,2020-07-13,north,1680.0
3553,24865,pink morsel,2020-07-13,south,1764.0
3554,24866,pink morsel,2020-07-13,east,1782.0
3555,24867,pink morsel,2020-07-13,west,1728.0
3556,24892,pink morsel,2020-07-14,north,1557.0
3557,24893,pink morsel,2020-07-14,south,1515.0
3558,24894,pink morsel,2020-07-14,east,1695.0
3559,24895,pink morsel,2020-07-14,west,1500.0
3560,24920,pink morsel,2020-07-15,north,1542.0
3561,24921,pink morsel,2020-07-15,south,1740.0
3562,24922,pink morsel,2020-07-15,east,1647.0
3563,24923,pink morsel,2020-07-15,west,1596.0
3564,24948,pink morsel,2020-07-16,north,1515.0
3565,24949,pink morsel,2020-07-16,south,1731.0
3566,24950,pink morsel,2020-07-16,east,1605.0
3567,24951,pink morsel,2020-07-16,west,1791.0
3568,24976,pink morsel,2020-07-17,north,1794.0
3569,24977,pink morsel,2020-07-17,south,1677.0
3570,24978,pink morsel,2020-07-17,east,1641.0
3571,24979,pink morsel,2020-07-17,west,1773.0
3572,25004,pink morsel,2020-07-18,north,1623.0
3573,25005,pink morsel,2020-07-18,south,1707.0
3574,25006,pink morsel,2020-07-18,east,1749.0
3575,25007,pink morsel,2020-07-18,west,1797.0
3576,25032,pink morsel,2020-07-19,north,1614.0
3577,25033,pink morsel,2020-07-19,south,1653.0
3578,25034,pink morsel,2020-07-19,east,1674.0
3579,25035,pink morsel,2020-07-19,west,1779.0
3580,25060,pink morsel,2020-07-20,north,1797.0
3581,25061,pink morsel,2020-07-20,south,1560.0
3582,25062,pink morsel,2020-07-20,east,1638.0
3583,25063,pink morsel,2020-07-20,west,1716.0
3584,25088,pink morsel,2020-07-21,north,1572.0
3585,25089,pink morsel,2020-07-21,south,1767.0
3586,25090,pink morsel,2020-07-21,east,1689.0
3587,25091,pink morsel,2020-07-21,west,1734.0
3588,25116,pink morsel,2020-07-22,north,1668.0
3589,25117,pink morsel,2020-07-22,south,1728.0
3590,25118,pink morsel,2020-07-22,east,1668.0
3591,25119,pink morsel,2020-07-22,west,1584.0
3592,25144,pink morsel,2020-07-23,north,1692.0
3593,25145,pink morsel,2020-07-23,south,1710.0
3594,25146,pink morsel,2020-07-23,east,1758.0
3595,25147,pink morsel,2020-07-23,west,1545.0
3596,25172,pink morsel,2020-07-24,north,1530.0
3597,25173,pink morsel,2020-07-24,south,1530.0
3598,25174,pink morsel,2020-07-24,east,1575.0
3599,25175,pink morsel,2020-07-24,west,1776.0
3600,25200,pink morsel,2020-07-25,north,1794.0
3601,25201,pink morsel,2020-07-25,south,1647.0
3602,25202,pink morsel,2020-07-25,east,1611.0
3603,25203,pink morsel,2020-07-25,west,1704.0
3604,25228,pink morsel,2020-07-26,north,1569.0
3605,25229,pink morsel,2020-07-26,south,1659.0
3606,25230,pink morsel,2020-07-26,east,1575.0
3607,25231,pink morsel,2020-07-26,west,1788.0
3608,25256,pink morsel,2020-07-27,north,1602.0
3609,25257,pink morsel,2020-07-27,south,1620.0
3610,25258,pink morsel,2020-07-27,east,1530.0
3611,25259,pink morsel,2020-07-27,west,1608.0
3612,25284,pink morsel,2020-07-28,north,1800.0
3613,25285,pink morsel,2020-07-28,south,1506.0
3614,25286,pink morsel,2020-07-28,east,1608.0
3615,25287,pink morsel,2020-07-28,west,1581.0
3616,25312,pink morsel,2020-07-29,north,1533.0
3617,25313,pink morsel,2020-07-29,south,1686.0
3618,25314,pink morsel,2020-07-29,east,1773.0
3619,25315,pink morsel,2020-07-29,west,1644.0
3620,25340,pink morsel,2020-07-30,north,1722.0
3621,25341,pink morsel,2020-07-30,south,1584.0
3622,25342,pink morsel,2020-07-30,east,1596.0
3623,25343,pink morsel,2020-07-30,west,1512.0
3624,25368,pink morsel,2020-07-31,north,1527.0
3625,25369,pink morsel,2020-07-31,south,1530.0
3626,25370,pink morsel,2020-07-31,east,1533.0
3627,25371,pink morsel,2020-07-31,west,1530.0
3628,25396,pink morsel,2020-08-01,north,1788.0
3629,25397,pink morsel,2020-08-01,south,1596.0
3630,25398,pink morsel,2020-08-01,east,1680.0
3631,25399,pink morsel,2020-08-01,west,1671.0
3632,25424,pink morsel,2020-08-02,north,1656.0
3633,25425,pink morsel,2020-08-02,south,1716.0
3634,25426,pink morsel,2020-08-02,east,1623.0
3635,25427,pink morsel,2020-08-02,west,1596.0
3636,25452,pink morsel,2020-08-03,north,1665.0
3637,25453,pink morsel,2020-08-03,south,1650.0
3638,25454,pink morsel,2020-08-03,east,1503.0
3639,25455,pink morsel,2020-08-03,west,1665.0
3640,25480,pink morsel,2020-08-04,north,1539.0
3641,25481,pink morsel,2020-08-04,south,1659.0
3642,25482,pink morsel,2020-08-04,east,1602.0
3643,25483,pink morsel,2020-08-04,west,1719.0
3644,25508,pink morsel,2020-08-05,north,1749.0
3645,25509,pink morsel,2020-08-05,south,1548.0
3646,25510,pink morsel,2020-08-05,east,1653.0
3647,25511,pink morsel,2020-08-05,west,1662.0
3648,25536,pink morsel,2020-08-06,north,1770.0
3649,25537,pink morsel,2020-08-06,south,1710.0
3650,25538,pink morsel,2020-08-06,east,1509.0
3651,25539,pink morsel,2020-08-06,west,1545.0
3652,25564,pink morsel,2020-08-07,north,1740.0
3653,25565,pink morsel,2020-08-07,south,1524.0
3654,25566,pink morsel,2020-08-07,east,1641.0
3655,25567,pink morsel,2020-08-07,west,1710.0
3656,25592,pink morsel,2020-08-08,north,1728.0
3657,25593,pink morsel,2020-08-08,south,1695.0
3658,25594,pink morsel,2020-08-08,east,1716.0
3659,25595,pink morsel,2020-08-08,west,1785.0
3660,25620,pink morsel,2020-08-09,north,1617.0
3661,25621,pink morsel,2020-08-09,south,1752.0
3662,25622,pink morsel,2020-08-09,east,1734.0
3663,25623,pink morsel,2020-08-09,west,1521.0
3664,25648,pink morsel,2020-08-10,north,1545.0
3665,25649,pink morsel,2020-08-10,south,1722.0
3666,25650,pink morsel,2020-08-10,east,1647.0
3667,25651,pink morsel,2020-08-10,west,1530.0
3668,25676,pink morsel,2020-08-11,north,1632.0
3669,25677,pink morsel,2020-08-11,south,1620.0
3670,25678,pink morsel,2020-08-11,east,1551.0
3671,25679,pink morsel,2020-08-11,west,1557.0
3672,25704,pink morsel,2020-08-12,north,1737.0
3673,25705,pink morsel,2020-08-12,south,1749.0
3674,25706,pink morsel,2020-08-12,east,1704.0
3675,25707,pink morsel,2020-08-12,west,1671.0
3676,25732,pink morsel,2020-08-13,north,1500.0
3677,25733,pink morsel,2020-08-13,south,1500.0
3678,25734,pink morsel,2020-08-13,east,1701.0
3679,25735,pink morsel,2020-08-13,west,1785.0
3680,25760,pink morsel,2020-08-14,north,1542.0
3681,25761,pink morsel,2020-08-14,south,1791.0
3682,25762,pink morsel,2020-08-14,east,1716.0
3683,25763,pink morsel,2020-08-14,west,1665.0
3684,25788,pink morsel,2020-08-15,north,1740.0
3685,25789,pink morsel,2020-08-15,south,1632.0
3686,25790,pink morsel,2020-08-15,east,1560.0
3687,25791,pink morsel,2020-08-15,west,1689.0
3688,25816,pink morsel,2020-08-16,north,1749.0
3689,25817,pink morsel,2020-08-16,south,1605.0
3690,25818,pink morsel,2020-08-16,east,1629.0
3691,25819,pink morsel,2020-08-16,west,1728.0
3692,25844,pink morsel,2020-08-17,north,1554.0
3693,25845,pink morsel,2020-08-17,south,1629.0
3694,25846,pink morsel,2020-08-17,east,1698.0
3695,25847,pink morsel,2020-08-17,west,1635.0
3696,25872,pink morsel,2020-08-18,north,1761.0
3697,25873,pink morsel,2020-08-18,south,1566.0
3698,25874,pink morsel,2020-08-18,east,1692.0
3699,25875,pink morsel,2020-08-18,west,1563.0
3700,25900,pink morsel,2020-08-19,north,1662.0
3701,25901,pink morsel,2020-08-19,south,1635.0
3702,25902,pink morsel,2020-08-19,east,1674.0
3703,25903,pink morsel,2020-08-19,west,1602.0
3704,25928,pink morsel,2020-08-20,north,1686.0
3705,25929,pink morsel,2020-08-20,south,1506.0
3706,25930,pink morsel,2020-08-20,east,1515.0
3707,25931,pink morsel,2020-08-20,west,1779.0
3708,25956,pink morsel,2020-08-21,north,1557.0
3709,25957,pink morsel,2020-08-21,south,1551.0
3710,25958,pink morsel,2020-08-21,east,1521.0
3711,25959,pink morsel,2020-08-21,west,1710.0
3712,25984,pink morsel,2020-08-22,north,1563.0
3713,25985,pink morsel,2020-08-22,south,1683.0
3714,25986,pink morsel,2020-08-22,east,1791.0
3715,25987,pink morsel,2020-08-22,west,1773.0
3716,26012,pink morsel,2020-08-23,north,1716.0
3717,26013,pink morsel,2020-08-23,south,1731.0
3718,26014,pink morsel,2020-08-23,east,1593.0
3719,26015,pink morsel,2020-08-23,west,1788.0
3720,26040,pink morsel,2020-08-24,north,1785.0
3721,26041,pink morsel,2020-08-24,south,1647.0
3722,26042,pink morsel,2020-08-24,east,1755.0
3723,26043,pink morsel,2020-08-24,west,1665.0
3724,26068,pink morsel,2020-08-25,north,1545.0
3725,26069,pink morsel,2020-08-25,south,1755.0
3726,26070,pink morsel,2020-08-25,east,1605.0
3727,26071,pink morsel,2020-08-25,west,1548.0
3728,26096,pink morsel,2020-08-26,north,1533.0
3729,26097,pink morsel,2020-08-26,south,1752.0
3730,26098,pink morsel,2020-08-26,east,1758.0
3731,26099,pink morsel,2020-08-26,west,1767.0
3732,26124,pink morsel,2020-08-27,north,1761.0
3733,26125,pink morsel,2020-08-27,south,1671.0
3734,26126,pink morsel,2020-08-27,east,1551.0
3735,26127,pink morsel,2020-08-27,west,1686.0
3736,26152,pink morsel,2020-08-28,north,1788.0
3737,26153,pink morsel,2020-08-28,south,1551.0
3738,26154,pink morsel,2020-08-28,east,1554.0
3739,26155,pink morsel,2020-08-28,west,1623.0
3740,26180,pink morsel,2020-08-29,north,1698.0
3741,26181,pink morsel,2020-08-29,south,1659.0
3742,26182,pink morsel,2020-08-29,east,1593.0
3743,26183,pink morsel,2020-08-29,west,1674.0
3744,26208,pink morsel,2020-08-30,north,1800.0
3745,26209,pink morsel,2020-08-30,south,1554.0
3746,26210,pink morsel,2020-08-30,east,1713.0
3747,26211,pink morsel,2020-08-30,west,1611.0
3748,26236,pink morsel,2020-08-31,north,1797.0
3749,26237,pink morsel,2020-08-31,south,1581.0
3750,26238,pink morsel,2020-08-31,east,1623.0
3751,26239,pink morsel,2020-08-31,west,1515.0
3752,26264,pink morsel,2020-09-01,north,1797.0
3753,26265,pink morsel,2020-09-01,south,1704.0
3754,26266,pink morsel,2020-09-01,east,1539.0
3755,26267,pink morsel,2020-09-01,west,1617.0
3756,26292,pink morsel,2020-09-02,north,1737.0
3757,26293,pink morsel,2020-09-02,south,1635.0
3758,26294,pink morsel,2020-09-02,east,1671.0
3759,26295,pink morsel,2020-09-02,west,1632.0
3760,26320,pink morsel,2020-09-03,north,1575.0
3761,26321,pink morsel,2020-09-03,south,1713.0
3762,26322,pink morsel,2020-09-03,east,1581.0
3763,26323,pink morsel,2020-09-03,west,1719.0
3764,26348,pink morsel,2020-09-04,north,1533.0
3765,26349,pink morsel,2020-09-04,south,1539.0
3766,26350,pink morsel,2020-09-04,east,1569.0
3767,26351,pink morsel,2020-09-04,west,1743.0
3768,26376,pink morsel,2020-09-05,north,1620.0
3769,26377,pink morsel,2020-09-05,south,1743.0
3770,26378,pink morsel,2020-09-05,east,1563.0
3771,26379,pink morsel,2020-09-05,west,1764.0
3772,26404,pink morsel,2020-09-06,north,1638.0
3773,26405,pink morsel,2020-09-06,south,1734.0
3774,26406,pink morsel,2020-09-06,east,1794.0
3775,26407,pink morsel,2020-09-06,west,1782.0
3776,26432,pink morsel,2020-09-07,north,1509.0
3777,26433,pink morsel,2020-09-07,south,1749.0
3778,26434,pink morsel,2020-09-07,east,1608.0
3779,26435,pink morsel,2020-09-07,west,1794.0
3780,26460,pink morsel,2020-09-08,north,1710.0
3781,26461,pink morsel,2020-09-08,south,1536.0
3782,26462,pink morsel,2020-09-08,east,1539.0
3783,26463,pink morsel,2020-09-08,west,1512.0
3784,26488,pink morsel,2020-09-09,north,1578.0
3785,26489,pink morsel,2020-09-09,south,1575.0
3786,26490,pink morsel,2020-09-09,east,1551.0
3787,26491,pink morsel,2020-09-09,west,1650.0
3788,26516,pink morsel,2020-09-10,north,1662.0
3789,26517,pink morsel,2020-09-10,south,1767.0
3790,26518,pink morsel,2020-09-10,east,1596.0
3791,26519,pink morsel,2020-09-10,west,1710.0
3792,26544,pink morsel,2020-09-11,north,1764.0
3793,26545,pink morsel,2020-09-11,south,1722.0
3794,26546,pink morsel,2020-09-11,east,1611.0
3795,26547,pink morsel,2020-09-11,west,1656.0
3796,26572,pink morsel,2020-09-12,north,1602.0
3797,26573,pink morsel,2020-09-12,south,1686.0
3798,26574,pink morsel,2020-09-12,east,1599.0
3799,26575,pink morsel,2020-09-12,west,1800.0
3800,26600,pink morsel,2020-09-13,north,1503.0
3801,26601,pink morsel,2020-09-13,south,1554.0
3802,26602,pink morsel,2020-09-13,east,1554.0
3803,26603,pink morsel,2020-09-13,west,1575.0
3804,26628,pink morsel,2020-09-14,north,1647.0
3805,26629,pink morsel,2020-09-14,south,1776.0
3806,26630,pink morsel,2020-09-14,east,1788.0
3807,26631,pink morsel,2020-09-14,west,1791.0
3808,26656,pink morsel,2020-09-15,north,1542.0
3809,26657,pink morsel,2020-09-15,south,1782.0
3810,26658,pink morsel,2020-09-15,east,1620.0
3811,26659,pink morsel,2020-09-15,west,1641.0
3812,26684,pink morsel,2020-09-16,north,1590.0
3813,26685,pink morsel,2020-09-16,south,1734.0
3814,26686,pink morsel,2020-09-16,east,1710.0
3815,26687,pink morsel,2020-09-16,west,1641.0
3816,26712,pink morsel,2020-09-17,north,1611.0
3817,26713,pink morsel,2020-09-17,south,1581.0
3818,26714,pink morsel,2020-09-17,east,1596.0
3819,26715,pink morsel,2020-09-17,west,1539.0
3820,26740,pink morsel,2020-09-18,north,1764.0
3821,26741,pink morsel,2020-09-18,south,1584.0
3822,26742,pink morsel,2020-09-18,east,1701.0
3823,26743,pink morsel,2020-09-18,west,1518.0
3824,26768,pink morsel,2020-09-19,north,1692.0
3825,26769,pink morsel,2020-09-19,south,1743.0
3826,26770,pink morsel,2020-09-19,east,1737.0
3827,26771,pink morsel,2020-09-19,west,1590.0
3828,26796,pink morsel,2020-09-20,north,1623.0
3829,26797,pink morsel,2020-09-20,south,1521.0
3830,26798,pink morsel,2020-09-20,east,1590.0
3831,26799,pink morsel,2020-09-20,west,1677.0
3832,26824,pink morsel,2020-09-21,north,1776.0
3833,26825,pink morsel,2020-09-21,south,1629.0
3834,26826,pink morsel,2020-09-21,east,1776.0
3835,26827,pink morsel,2020-09-21,west,1728.0
3836,26852,pink morsel,2020-09-22,north,1776.0
3837,26853,pink morsel,2020-09-22,south,1629.0
3838,26854,pink morsel,2020-09-22,east,1539.0
3839,26855,pink morsel,2020-09-22,west,1563.0
3840,26880,pink morsel,2020-09-23,north,1506.0
3841,26881,pink morsel,2020-09-23,south,1698.0
3842,26882,pink morsel,2020-09-23,east,1734.0
3843,26883,pink morsel,2020-09-23,west,1557.0
3844,26908,pink morsel,2020-09-24,north,1527.0
3845,26909,pink morsel,2020-09-24,south,1761.0
3846,26910,pink morsel,2020-09-24,east,1560.0
3847,26911,pink morsel,2020-09-24,west,1650.0
3848,26936,pink morsel,2020-09-25,north,1533.0
3849,26937,pink morsel,2020-09-25,south,1602.0
3850,26938,pink morsel,2020-09-25,east,1743.0
3851,26939,pink morsel,2020-09-25,west,1617.0
3852,26964,pink morsel,2020-09-26,north,1536.0
3853,26965,pink morsel,2020-09-26,south,1773.0
3854,26966,pink morsel,2020-09-26,east,1521.0
3855,26967,pink morsel,2020-09-26,west,1542.0
3856,26992,pink morsel,2020-09-27,north,1737.0
3857,26993,pink morsel,2020-09-27,south,1509.0
3858,26994,pink morsel,2020-09-27,east,1626.0
3859,26995,pink morsel,2020-09-27,west,1584.0
3860,27020,pink morsel,2020-09-28,north,1671.0
3861,27021,pink morsel,2020-09-28,south,1680.0
3862,27022,pink morsel,2020-09-28,east,1599.0
3863,27023,pink morsel,2020-09-28,west,1776.0
3864,27048,pink morsel,2020-09-29,north,1674.0
3865,27049,pink morsel,2020-09-29,south,1728.0
3866,27050,pink morsel,2020-09-29,east,1551.0
3867,27051,pink morsel,2020-09-29,west,1641.0
3868,27076,pink morsel,2020-09-30,north,1614.0
3869,27077,pink morsel,2020-09-30,south,1773.0
3870,27078,pink morsel,2020-09-30,east,1509.0
3871,27079,pink morsel,2020-09-30,west,1740.0
3872,27104,pink morsel,2020-10-01,north,1614.0
3873,27105,pink morsel,2020-10-01,south,1599.0
3874,27106,pink morsel,2020-10-01,east,1785.0
3875,27107,pink morsel,2020-10-01,west,1506.0
3876,27132,pink morsel,2020-10-02,north,1689.0
3877,27133,pink morsel,2020-10-02,south,1659.0
3878,27134,pink morsel,2020-10-02,east,1785.0
3879,27135,pink morsel,2020-10-02,west,1701.0
3880,27160,pink morsel,2020-10-03,north,1515.0
3881,27161,pink morsel,2020-10-03,south,1545.0
3882,27162,pink morsel,2020-10-03,east,1599.0
3883,27163,pink morsel,2020-10-03,west,1512.0
3884,27188,pink morsel,2020-10-04,north,1524.0
3885,27189,pink morsel,2020-10-04,south,1779.0
3886,27190,pink morsel,2020-10-04,east,1500.0
3887,27191,pink morsel,2020-10-04,west,1755.0
3888,27216,pink morsel,2020-10-05,north,1773.0
3889,27217,pink morsel,2020-10-05,south,1743.0
3890,27218,pink morsel,2020-10-05,east,1662.0
3891,27219,pink morsel,2020-10-05,west,1596.0
3892,27244,pink morsel,2020-10-06,north,1788.0
3893,27245,pink morsel,2020-10-06,south,1503.0
3894,27246,pink morsel,2020-10-06,east,1779.0
3895,27247,pink morsel,2020-10-06,west,1563.0
3896,27272,pink morsel,2020-10-07,north,1554.0
3897,27273,pink morsel,2020-10-07,south,1734.0
3898,27274,pink morsel,2020-10-07,east,1629.0
3899,27275,pink morsel,2020-10-07,west,1608.0
3900,27300,pink morsel,2020-10-08,north,1794.0
3901,27301,pink morsel,2020-10-08,south,1674.0
3902,27302,pink morsel,2020-10-08,east,1662.0
3903,27303,pink morsel,2020-10-08,west,1788.0
3904,27328,pink morsel,2020-10-09,north,1536.0
3905,27329,pink morsel,2020-10-09,south,1521.0
3906,27330,pink morsel,2020-10-09,east,1656.0
3907,27331,pink morsel,2020-10-09,west,1551.0
3908,27356,pink morsel,2020-10-10,north,1593.0
3909,27357,pink morsel,2020-10-10,south,1590.0
3910,27358,pink morsel,2020-10-10,east,1671.0
3911,27359,pink morsel,2020-10-10,west,1707.0
3912,27384,pink morsel,2020-10-11,north,1569.0
3913,27385,pink morsel,2020-10-11,south,1773.0
3914,27386,pink morsel,2020-10-11,east,1674.0
3915,27387,pink morsel,2020-10-11,west,1536.0
3916,27412,pink morsel,2020-10-12,north,1677.0
3917,27413,pink morsel,2020-10-12,south,1605.0
3918,27414,pink morsel,2020-10-12,east,1653.0
3919,27415,pink morsel,2020-10-12,west,1749.0
3920,27440,pink morsel,2020-10-13,north,1578.0
3921,27441,pink morsel,2020-10-13,south,1638.0
3922,27442,pink morsel,2020-10-13,east,1515.0
3923,27443,pink morsel,2020-10-13,west,1683.0
3924,27468,pink morsel,2020-10-14,north,1680.0
3925,27469,pink morsel,2020-10-14,south,1755.0
3926,27470,pink morsel,2020-10-14,east,1584.0
3927,27471,pink morsel,2020-10-14,west,1590.0
3928,27496,pink morsel,2020-10-15,north,1518.0
3929,27497,pink morsel,2020-10-15,south,1701.0
3930,27498,pink morsel,2020-10-15,east,1716.0
3931,27499,pink morsel,2020-10-15,west,1563.0
3932,27524,pink morsel,2020-10-16,north,1638.0
3933,27525,pink morsel,2020-10-16,south,1689.0
3934,27526,pink morsel,2020-10-16,east,1515.0
3935,27527,pink morsel,2020-10-16,west,1632.0
3936,27552,pink morsel,2020-10-17,north,1509.0
3937,27553,pink morsel,2020-10-17,south,1791.0
3938,27554,pink morsel,2020-10-17,east,1509.0
3939,27555,pink morsel,2020-10-17,west,1776.0
3940,27580,pink morsel,2020-10-18,north,1524.0
3941,27581,pink morsel,2020-10-18,south,1716.0
3942,27582,pink morsel,2020-10-18,east,1578.0
3943,27583,pink morsel,2020-10-18,west,1713.0
3944,27608,pink morsel,2020-10-19,north,1656.0
3945,27609,pink morsel,2020-10-19,south,1725.0
3946,27610,pink morsel,2020-10-19,east,1554.0
3947,27611,pink morsel,2020-10-19,west,1524.0
3948,27636,pink morsel,2020-10-20,north,1569.0
3949,27637,pink morsel,2020-10-20,south,1758.0
3950,27638,pink morsel,2020-10-20,east,1758.0
3951,27639,pink morsel,2020-10-20,west,1614.0
3952,27664,pink morsel,2020-10-21,north,1740.0
3953,27665,pink morsel,2020-10-21,south,1521.0
3954,27666,pink morsel,2020-10-21,east,1722.0
3955,27667,pink morsel,2020-10-21,west,1605.0
3956,27692,pink morsel,2020-10-22,north,1749.0
3957,27693,pink morsel,2020-10-22,south,1638.0
3958,27694,pink morsel,2020-10-22,east,1710.0
3959,27695,pink morsel,2020-10-22,west,1668.0
3960,27720,pink morsel,2020-10-23,north,1635.0
3961,27721,pink morsel,2020-10-23,south,1533.0
3962,27722,pink morsel,2020-10-23,east,1635.0
3963,27723,pink morsel,2020-10-23,west,1575.0
3964,27748,pink morsel,2020-10-24,north,1737.0
3965,27749,pink morsel,2020-10-24,south,1593.0
3966,27750,pink morsel,2020-10-24,east,1707.0
3967,27751,pink morsel,2020-10-24,west,1536.0
3968,27776,pink morsel,2020-10-25,north,1689.0
3969,27777,pink morsel,2020-10-25,south,1680.0
3970,27778,pink morsel,2020-10-25,east,1605.0
3971,27779,pink morsel,2020-10-25,west,1617.0
3972,27804,pink morsel,2020-10-26,north,1746.0
3973,27805,pink morsel,2020-10-26,south,1518.0
3974,27806,pink morsel,2020-10-26,east,1656.0
3975,27807,pink morsel,2020-10-26,west,1542.0
